customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,SeniorCitizenLabel,TenureBand,ChurnFlag,RevenueAtRisk,RiskTier,ExpectedTotal,ChargeDifference
4059-IIEBK,Female,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),78.55,522.95,No,Non-Senior,New Customer,0,0.0,High Risk,549.85,-26.899999999999977
4881-JVQOD,Male,1,Yes,Yes,10,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),34.55,362.6,No,Senior,New Customer,0,0.0,High Risk,345.5,17.100000000000023
0516-UXRMT,Female,0,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,92.05,5755.8,No,Non-Senior,Loyal,0,0.0,Low Risk,5707.099999999999,48.70000000000073
4851-BQDNX,Male,0,Yes,Yes,40,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,85.05,3355.65,No,Non-Senior,Established,0,0.0,Low Risk,3402.0,-46.34999999999991
5148-HKFIR,Female,0,No,No,20,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.7,406.95,No,Non-Senior,Early,0,0.0,Low Risk,394.0,12.949999999999989
1009-IRMNA,Female,0,No,No,7,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),20.0,137.6,Yes,Non-Senior,New Customer,1,20.0,High Risk,140.0,-2.4000000000000057
3003-CMDUU,Female,0,Yes,No,25,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,95.15,2395.7,No,Non-Senior,Established,0,0.0,Low Risk,2378.75,16.949999999999818
5016-IBERQ,Male,0,Yes,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,84.25,1968.1,No,Non-Senior,Early,0,0.0,Medium Risk,1937.75,30.34999999999991
6797-UCJHZ,Female,1,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),104.6,6819.45,No,Senior,Loyal,0,0.0,Low Risk,6903.599999999999,-84.14999999999964
2469-DTSGX,Female,1,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,111.65,7943.45,No,Senior,Loyal,0,0.0,Low Risk,8038.8,-95.35000000000036
4554-YGZIH,Male,1,Yes,No,49,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),90.05,4547.25,Yes,Senior,Loyal,1,90.05,Low Risk,4412.45,134.80000000000018
5099-BAILX,Male,1,Yes,Yes,43,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),110.75,4687.9,Yes,Senior,Established,1,110.75,Low Risk,4762.25,-74.35000000000036
9931-KGHOA,Female,0,Yes,No,46,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),55.0,2473.95,No,Non-Senior,Established,0,0.0,Low Risk,2530.0,-56.05000000000018
1775-KWJKQ,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.85,6562.9,No,Non-Senior,Loyal,0,0.0,Low Risk,6469.2,93.69999999999982
7665-VIGUD,Male,0,No,No,10,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.35,176.3,No,Non-Senior,New Customer,0,0.0,Low Risk,203.5,-27.19999999999999
9411-TPQQV,Female,0,No,No,40,No,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),54.55,2236.2,No,Non-Senior,Established,0,0.0,Low Risk,2182.0,54.19999999999982
7207-RMRDB,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.5,6985.65,Yes,Non-Senior,Loyal,1,105.5,Low Risk,6857.5,128.14999999999964
7954-MLBUN,Male,0,No,No,31,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),99.45,3109.9,No,Non-Senior,Established,0,0.0,Low Risk,3082.9500000000003,26.949999999999818
2077-DDHJK,Female,0,Yes,No,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),70.9,4911.35,No,Non-Senior,Loyal,0,0.0,Low Risk,4821.200000000001,90.14999999999964
4913-EHYUI,Male,1,Yes,Yes,56,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.55,5794.65,Yes,Senior,Loyal,1,104.55,Low Risk,5854.8,-60.150000000000546
0195-IESCP,Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.25,855.3,Yes,Non-Senior,New Customer,1,85.25,High Risk,852.5,2.7999999999999545
9574-BOSMD,Male,0,Yes,Yes,68,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),25.4,1620.2,No,Non-Senior,Loyal,0,0.0,Low Risk,1727.1999999999998,-106.99999999999977
4580-TMHJU,Female,0,Yes,Yes,43,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,56.15,2499.3,Yes,Non-Senior,Established,1,56.15,Low Risk,2414.45,84.85000000000036
0970-ETWGE,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.55,89.55,Yes,Non-Senior,New Customer,1,89.55,High Risk,89.55,0.0
4908-XAXAY,Female,1,No,No,49,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),89.85,4287.2,No,Senior,Loyal,0,0.0,Low Risk,4402.65,-115.44999999999982
8404-VLQFB,Female,0,Yes,Yes,15,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.25,394.85,No,Non-Senior,Early,0,0.0,Medium Risk,378.75,16.100000000000023
1626-ERCMM,Male,1,Yes,No,20,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.55,1899.65,Yes,Senior,Early,1,94.55,Medium Risk,1891.0,8.650000000000091
0887-HJGAR,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.7,45.7,Yes,Non-Senior,New Customer,1,45.7,High Risk,45.7,0.0
2391-IPLOP,Male,0,Yes,Yes,50,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,69.65,3442.15,No,Non-Senior,Loyal,0,0.0,Low Risk,3482.5000000000005,-40.350000000000364
5644-PDMZC,Female,1,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,89.5,161.5,Yes,Senior,New Customer,1,89.5,High Risk,179.0,-17.5
3509-GWQGF,Male,1,No,No,24,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),70.0,1732.6,No,Senior,Early,0,0.0,Medium Risk,1680.0,52.59999999999991
9576-ANLXO,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.55,222.3,Yes,Non-Senior,New Customer,1,69.55,High Risk,208.64999999999998,13.650000000000034
2024-BASKD,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,74.6,74.6,Yes,Non-Senior,New Customer,1,74.6,High Risk,74.6,0.0
5845-BZZIB,Male,0,Yes,Yes,35,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.1,655.3,No,Non-Senior,Established,0,0.0,Low Risk,703.5,-48.200000000000045
1140-UKVZG,Female,0,No,No,17,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.8,475.25,No,Non-Senior,Early,0,0.0,Medium Risk,421.6,53.64999999999998
4160-AMJTL,Female,1,No,No,8,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,19.65,164.3,Yes,Senior,New Customer,1,19.65,High Risk,157.2,7.100000000000023
5183-SNMJQ,Male,0,No,No,10,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.1,865.1,No,Non-Senior,New Customer,0,0.0,High Risk,951.0,-85.89999999999998
8100-PNJMH,Male,0,Yes,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.85,6132.7,No,Non-Senior,Loyal,0,0.0,Low Risk,6041.799999999999,90.90000000000055
7838-LAZFO,Male,0,Yes,No,45,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),78.8,3597.5,No,Non-Senior,Established,0,0.0,Low Risk,3546.0,51.5
4464-JCOLN,Male,0,Yes,Yes,2,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.85,35.9,Yes,Non-Senior,New Customer,1,19.85,Low Risk,39.7,-3.8000000000000043
2085-JVGAD,Male,0,Yes,No,37,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),20.35,697.65,No,Non-Senior,Established,0,0.0,Low Risk,752.95,-55.30000000000007
5650-VDUDS,Female,0,No,No,4,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.25,96.05,Yes,Non-Senior,New Customer,1,24.25,High Risk,97.0,-0.9500000000000028
8095-WANWK,Female,0,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.25,428.7,No,Non-Senior,New Customer,0,0.0,High Risk,452.5,-23.80000000000001
3030-ZKIWL,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.05,20.05,No,Non-Senior,New Customer,0,0.0,High Risk,20.05,0.0
9565-FLVCG,Male,0,Yes,Yes,65,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,69.55,4459.15,No,Non-Senior,Loyal,0,0.0,Low Risk,4520.75,-61.600000000000364
8755-OGKNA,Female,0,Yes,Yes,57,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.5,1167.6,No,Non-Senior,Loyal,0,0.0,Low Risk,1111.5,56.09999999999991
2800-VEQXM,Female,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,74.75,238.1,No,Non-Senior,New Customer,0,0.0,High Risk,224.25,13.849999999999994
7538-GWHML,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.65,145.15,Yes,Non-Senior,New Customer,1,69.65,High Risk,139.3,5.849999999999994
5533-RJFTJ,Male,0,No,No,49,No,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),30.2,1453.1,No,Non-Senior,Loyal,0,0.0,Low Risk,1479.8,-26.700000000000045
3859-CVCET,Female,0,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.65,191.05,Yes,Non-Senior,New Customer,1,45.65,High Risk,182.6,8.450000000000017
0214-JHPFW,Female,0,Yes,No,70,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),57.8,4039.3,No,Non-Senior,Loyal,0,0.0,Low Risk,4046.0,-6.699999999999818
5642-MHDQT,Female,0,Yes,Yes,53,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),19.85,1039.45,No,Non-Senior,Loyal,0,0.0,Low Risk,1052.0500000000002,-12.600000000000136
3088-FVYWK,Male,0,Yes,Yes,53,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),25.55,1336.1,No,Non-Senior,Loyal,0,0.0,Low Risk,1354.15,-18.050000000000182
3276-HDUEG,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.05,75.05,Yes,Non-Senior,New Customer,1,75.05,High Risk,75.05,0.0
9092-GDZKO,Male,0,No,No,22,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),24.85,493.4,No,Non-Senior,Early,0,0.0,Medium Risk,546.7,-53.30000000000007
0823-HSCDJ,Male,1,No,No,52,No,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.15,2550.9,Yes,Senior,Loyal,1,49.15,Low Risk,2555.7999999999997,-4.899999999999636
3729-OWRVL,Male,1,No,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.35,7246.15,No,Senior,Loyal,0,0.0,Low Risk,7172.75,73.39999999999964
2324-AALNO,Female,0,No,No,48,Yes,Yes,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),24.55,1203.95,No,Non-Senior,Established,0,0.0,Low Risk,1178.4,25.549999999999955
0822-GAVAP,Female,0,No,No,2,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,34.7,62.25,Yes,Non-Senior,New Customer,1,34.7,High Risk,69.4,-7.150000000000006
5760-IFJOZ,Male,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,107.95,313.6,No,Non-Senior,New Customer,0,0.0,High Risk,323.85,-10.25
2826-UWHIS,Male,0,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),81.4,3775.85,No,Non-Senior,Established,0,0.0,Low Risk,3663.0000000000005,112.84999999999945
1448-PWKYE,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.0,80.0,Yes,Non-Senior,New Customer,1,80.0,High Risk,80.0,0.0
7501-IWUNG,Female,0,Yes,Yes,61,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),73.8,4616.05,No,Non-Senior,Loyal,0,0.0,Low Risk,4501.8,114.25
4957-TREIR,Male,0,No,No,3,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),64.4,195.65,No,Non-Senior,New Customer,0,0.0,High Risk,193.20000000000002,2.4499999999999886
7251-LJBQN,Female,1,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),103.75,4188.4,No,Senior,Established,0,0.0,Low Risk,4150.0,38.399999999999636
8040-MNRTF,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,71.1,71.1,No,Non-Senior,New Customer,0,0.0,High Risk,71.1,0.0
1536-HBSWP,Female,0,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,49.9,49.9,No,Non-Senior,New Customer,0,0.0,High Risk,49.9,0.0
5313-FPXWG,Male,0,No,No,51,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),24.6,1266.4,No,Non-Senior,Loyal,0,0.0,Low Risk,1254.6000000000001,11.799999999999955
0067-DKWBL,Male,1,No,No,2,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.25,91.1,Yes,Senior,New Customer,1,49.25,High Risk,98.5,-7.400000000000006
0946-FKYTX,Male,0,No,No,52,No,No,DSL,No,Yes,No,No,No,No,One year,No,Mailed check,30.1,1623.4,No,Non-Senior,Loyal,0,0.0,Low Risk,1565.2,58.200000000000045
5076-YVXCM,Male,0,No,No,51,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),83.4,4149.45,No,Non-Senior,Loyal,0,0.0,Low Risk,4253.400000000001,-103.95000000000073
8262-COGGB,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,20.45,20.45,No,Non-Senior,New Customer,0,0.0,High Risk,20.45,0.0
6663-JOCQO,Male,0,Yes,Yes,31,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),75.25,2344.5,No,Non-Senior,Established,0,0.0,Low Risk,2332.75,11.75
9620-QJREV,Male,0,No,Yes,47,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),20.55,1013.05,No,Non-Senior,Established,0,0.0,Low Risk,965.85,47.19999999999993
2276-YDAVZ,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.1,270.7,Yes,Non-Senior,New Customer,1,75.1,High Risk,225.29999999999998,45.400000000000006
2682-KEVRP,Female,1,No,No,22,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,20.05,417.0,No,Senior,Early,0,0.0,Low Risk,441.1,-24.100000000000023
2480-JZOSN,Female,0,Yes,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,20.65,20.65,No,Non-Senior,New Customer,0,0.0,High Risk,20.65,0.0
0078-XZMHT,Male,0,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.15,6316.2,No,Non-Senior,Loyal,0,0.0,Low Risk,6130.8,185.39999999999964
5896-NPFWW,Male,0,Yes,Yes,3,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,50.15,168.15,Yes,Non-Senior,New Customer,1,50.15,High Risk,150.45,17.700000000000017
9978-HYCIN,Male,1,Yes,Yes,47,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),84.95,4018.05,No,Senior,Established,0,0.0,Low Risk,3992.65,25.40000000000009
8338-QIUNR,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),66.5,4811.6,No,Non-Senior,Loyal,0,0.0,Low Risk,4788.0,23.600000000000364
1525-LNLOJ,Male,0,Yes,Yes,66,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),63.3,4189.7,No,Non-Senior,Loyal,0,0.0,Low Risk,4177.8,11.899999999999636
9450-TRJUU,Male,0,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,83.15,2848.45,No,Non-Senior,Established,0,0.0,Low Risk,2910.25,-61.80000000000018
1766-GKNMI,Male,0,No,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.9,2516.2,No,Non-Senior,Established,0,0.0,Low Risk,2462.1000000000004,54.099999999999454
6942-LBFDP,Female,0,No,No,2,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,20.55,33.6,No,Non-Senior,New Customer,0,0.0,High Risk,41.1,-7.5
1456-TWCGB,Male,0,No,No,4,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,49.25,208.45,No,Non-Senior,New Customer,0,0.0,High Risk,197.0,11.449999999999989
7133-VBDCG,Female,0,No,No,25,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.85,2015.35,Yes,Non-Senior,Established,1,79.85,Low Risk,1996.2499999999998,19.100000000000136
7596-ZYWBB,Female,0,No,No,65,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,59.6,3739.8,No,Non-Senior,Loyal,0,0.0,Low Risk,3874.0,-134.19999999999982
8329-UTMVM,Male,1,No,No,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),104.65,2964.0,No,Senior,Established,0,0.0,Low Risk,2825.55,138.44999999999982
3014-WJKSM,Male,0,Yes,No,29,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),75.3,2263.4,No,Non-Senior,Established,0,0.0,Low Risk,2183.7,79.70000000000027
3347-YJZZE,Male,0,Yes,Yes,29,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),80.1,2211.8,No,Non-Senior,Established,0,0.0,Low Risk,2322.8999999999996,-111.09999999999945
1029-QFBEN,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.55,19.55,Yes,Non-Senior,New Customer,1,19.55,High Risk,19.55,0.0
7929-DMBCV,Female,0,Yes,No,20,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,81.0,1683.7,No,Non-Senior,Early,0,0.0,Medium Risk,1620.0,63.700000000000045
9661-JALZV,Female,0,No,No,58,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),24.7,1519.0,No,Non-Senior,Loyal,0,0.0,Low Risk,1432.6,86.40000000000009
5433-KYGHE,Female,0,No,Yes,14,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,86.0,1164.05,No,Non-Senior,Early,0,0.0,Medium Risk,1204.0,-39.950000000000045
4312-KFRXN,Male,0,Yes,No,72,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,25.4,1710.9,No,Non-Senior,Loyal,0,0.0,Low Risk,1828.8,-117.89999999999986
5575-TPIZQ,Male,0,No,No,46,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.15,4245.55,No,Non-Senior,Established,0,0.0,Low Risk,4100.900000000001,144.64999999999964
0114-IGABW,Female,0,Yes,No,71,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),58.25,4145.9,No,Non-Senior,Loyal,0,0.0,Low Risk,4135.75,10.149999999999636
9944-AEXBM,Male,0,No,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.65,2664.3,No,Non-Senior,Established,0,0.0,Low Risk,2740.8,-76.5
1853-ARAAQ,Female,0,No,No,26,No,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.35,1277.5,No,Non-Senior,Established,0,0.0,Low Risk,1309.1000000000001,-31.600000000000136
6952-OMNWB,Male,1,Yes,No,68,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),80.35,5589.3,No,Senior,Loyal,0,0.0,Low Risk,5463.799999999999,125.50000000000091
4697-LUPSU,Male,0,Yes,Yes,2,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.2,34.75,No,Non-Senior,New Customer,0,0.0,Low Risk,40.4,-5.649999999999999
8434-VGEQQ,Male,0,Yes,Yes,61,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.55,1305.95,No,Non-Senior,Loyal,0,0.0,Low Risk,1253.55,52.40000000000009
4952-YSOGZ,Female,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,381.3,Yes,Non-Senior,New Customer,1,85.95,High Risk,343.8,37.5
1589-AGTLK,Male,0,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.35,141.5,Yes,Non-Senior,New Customer,1,45.35,High Risk,136.05,5.449999999999989
5244-IRFIH,Male,1,Yes,No,33,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.5,3105.55,Yes,Senior,Established,1,94.5,Low Risk,3118.5,-12.949999999999818
6549-YMFAW,Male,1,Yes,No,9,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,21.25,204.55,No,Senior,New Customer,0,0.0,High Risk,191.25,13.300000000000011
4950-HKQTE,Female,0,No,No,22,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,26.25,605.9,No,Non-Senior,Early,0,0.0,Low Risk,577.5,28.399999999999977
6786-OBWQR,Female,0,Yes,Yes,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.85,356.1,No,Non-Senior,New Customer,0,0.0,High Risk,404.25,-48.14999999999998
2684-EIWEO,Female,1,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),91.7,2758.15,Yes,Senior,Established,1,91.7,Low Risk,2751.0,7.150000000000091
2753-JMMCV,Male,0,No,No,65,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),74.2,4805.65,No,Non-Senior,Loyal,0,0.0,Low Risk,4823.0,-17.350000000000364
6439-GTPCA,Female,0,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,87.25,3941.7,Yes,Non-Senior,Established,1,87.25,Low Risk,3926.25,15.449999999999818
6621-YOBKI,Male,0,No,No,5,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.35,92.75,No,Non-Senior,New Customer,0,0.0,High Risk,101.75,-9.0
1216-JWVUX,Male,0,Yes,Yes,25,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,75.5,1901.05,No,Non-Senior,Established,0,0.0,Low Risk,1887.5,13.549999999999955
7564-GHCVB,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),79.05,5730.7,No,Non-Senior,Loyal,0,0.0,Low Risk,5691.599999999999,39.100000000000364
1173-NOEYG,Female,0,Yes,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),90.15,2423.4,No,Non-Senior,Established,0,0.0,Low Risk,2434.05,-10.650000000000091
7595-EHCDL,Male,0,Yes,Yes,32,No,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),50.6,1653.45,No,Non-Senior,Established,0,0.0,Low Risk,1619.2,34.25
6647-ZEDXT,Female,0,No,No,30,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),110.45,3327.05,No,Non-Senior,Established,0,0.0,Low Risk,3313.5,13.550000000000182
2521-NPUZR,Male,0,Yes,No,70,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),101.0,7085.5,No,Non-Senior,Loyal,0,0.0,Low Risk,7070.0,15.5
1307-TVUFB,Male,1,No,No,42,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.35,3344.1,No,Senior,Established,0,0.0,Low Risk,3332.7,11.400000000000091
7503-MIOGA,Female,1,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.85,6697.35,No,Senior,Loyal,0,0.0,Low Risk,6469.2,228.15000000000055
4381-MHQDC,Female,0,No,No,47,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Mailed check,65.0,2879.9,No,Non-Senior,Established,0,0.0,Low Risk,3055.0,-175.0999999999999
6923-JHPMP,Female,0,No,No,2,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.45,137.1,No,Non-Senior,New Customer,0,0.0,High Risk,160.9,-23.80000000000001
